Participant._id_in_session,Participant.code,Participant.label,Participant._current_page,Participant._current_app_name,Participant._round_number,Participant._current_page_name,Participant.status,Participant.ip_address,Participant.time_started,Participant.exclude_from_data_analysis,Participant.name,Participant.visited,Participant.mturk_worker_id,Participant.mturk_assignment_id,Player.id_in_group,Player.role,Player.id,Player.payoff,Player.extraction,Player.ranking,Player.auxiliar,Player.aux_2_1,Player.aux_2_2,Player.aux_2_3,Player.gp_ranking,Group.id,Group.total_extraction,Group.total_payment,Group.group_loss,Subsession.id,Subsession.round_number,Subsession.rank_uno,Subsession.rank_dos,Subsession.rank_tres,Subsession.rank_p_1,Subsession.rank_p_2,Subsession.rank_p_3,Subsession.rank_p_4,Subsession.rank_p_5,Subsession.rank_p_6,Subsession.rank_p_7,Subsession.rank_p_8,Subsession.rank_p_9,Subsession.rank_p_10,Subsession.rank_p_11,Subsession.rank_p_12,Subsession.posit_1,Subsession.posit_2,Subsession.posit_3,Subsession.posit_4,Subsession.posit_5,Subsession.posit_6,Subsession.posit_7,Subsession.posit_8,Subsession.posit_9,Subsession.posit_10,Subsession.posit_11,Subsession.posit_12,Subsession.max_pay,Subsession.min_pay,Subsession.max_fund,Subsession.min_fund,Session.code,Session.label,Session.experimenter_name,Session.real_world_currency_per_point,Session.time_scheduled,Session.time_started,Session.mturk_HITId,Session.mturk_HITGroupId,Session.participation_fee,Session.comment,Session.is_demo,Session.use_cli_bots
P4,gjn6gq0v,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-09 22:05:30.571238+00:00,0,38,1,,,3,,16,6.1,4,4,38,1,0,0,2,10,14,22.4,2.1,2,2,2,1,2,2,10,6,4,6,8,8,2,4,11,11,1,35,36,37,38,39,40,41,42,43,44,45,46,8.5,4.1,10.0,6.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P8,mihn323q,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.63.227.88,2016-08-22 17:38:31.594973+00:00,0,98,1,,,1,,80,6.5,3,4,98,1,0,0,1,40,10,24.0,3.5,7,2,1,3,1,12,9,9,8,1,4,2,4,4,9,2,4,91,92,93,94,95,96,97,98,99,100,101,102,8.5,2.1,10.0,6.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P1,tpmnllyw,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.185.250,2016-08-22 17:38:34.927355+00:00,0,91,1,,,1,,73,2.1,0,12,91,0,1,0,3,41,14,22.4,2.1,7,2,1,3,1,12,9,9,8,1,4,2,4,4,9,2,4,91,92,93,94,95,96,97,98,99,100,101,102,8.5,2.1,10.0,6.0,2t6cux37,,,200.00000,,,,,5000.00,,1,
P3,nlbztv8j,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-09 22:06:01.585342+00:00,0,37,1,,,4,,39,5.8,3,3,37,0,1,0,1,23,12,23.2,2.8,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P5,ui2o6507,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.5.200.32,2016-08-09 22:04:59.226294+00:00,0,39,1,,,2,,41,4.8,2,8,39,0,1,0,1,23,12,23.2,2.8,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P2,pcf7gm29,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.186.213.164,2016-08-09 22:10:35.221718+00:00,0,36,1,,,3,,38,4.8,2,8,36,0,1,0,1,23,12,23.2,2.8,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P9,6rza2p22,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-09 22:05:46.014145+00:00,0,43,1,,,3,,45,5.4,4,6,43,0,0,1,2,24,16,21.6,1.4,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P6,xz57rkvf,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.81.228.101,2016-08-09 22:04:25.655661+00:00,0,40,1,,,4,,42,4.7,4,10,40,1,0,0,3,22,18,20.8,0.7,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P11,52oux9ov,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.193.29,2016-08-09 22:04:58.893949+00:00,0,45,1,,,2,,47,4.7,4,10,45,1,0,0,3,22,18,20.8,0.7,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P12,aavgcaym,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-09 22:04:48.957997+00:00,0,46,1,,,1,,48,7.8,5,1,46,0,1,0,1,23,12,23.2,2.8,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P7,6ka3vdrx,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.158.172.100,2016-08-09 22:06:15.709595+00:00,0,41,1,,,2,,43,5.4,4,6,41,0,0,1,2,24,16,21.6,1.4,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P10,0rblqk8z,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-09 22:05:09.983129+00:00,0,44,1,,,1,,46,4.4,3,12,44,0,0,1,2,24,16,21.6,1.4,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P4,gjn6gq0v,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-09 22:05:30.571238+00:00,0,38,1,,,3,,40,5.7,5,4,38,1,0,0,3,22,18,20.8,0.7,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P1,39l6xjub,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.61.152.141,2016-08-09 22:06:54.257638+00:00,0,35,1,,,4,,37,6.4,5,2,35,0,0,1,2,24,16,21.6,1.4,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P8,3w4yh997,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.217.57,2016-08-09 22:06:06.530302+00:00,0,42,1,,,1,,44,5.7,5,4,42,1,0,0,3,22,18,20.8,0.7,4,4,3,1,2,2,8,3,4,8,10,6,4,6,12,10,1,35,36,37,38,39,40,41,42,43,44,45,46,7.8,4.4,8.0,2.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P2,7s3nsihj,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:40.454912+00:00,0,116,1,,,3,,122,4.1,1,11,116,1,0,0,2,64,11,23.4,3.1,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P5,doui53it,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.201.32,2016-08-22 22:29:19.633131+00:00,0,119,1,,,2,,125,8.1,5,1,119,1,0,0,2,64,11,23.4,3.1,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,4,,127,6.2,2,3,121,0,0,1,1,66,8,24.8,4.2,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,ut05vfix,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-22 22:28:31.035820+00:00,0,115,1,,,3,,121,5.2,1,8,115,0,0,1,1,66,8,24.8,4.2,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P3,c7noh4z6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-22 22:28:53.833365+00:00,0,117,1,,,1,,123,6.0,5,6,117,0,1,0,3,65,17,21.0,1,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P4,3k9j4xgn,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.138.145.240,2016-08-22 22:29:08.183207+00:00,0,118,1,,,4,,124,6.0,5,6,118,0,1,0,3,65,17,21.0,1,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,s9vmyr55,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.236.35,2016-08-24 19:23:22.130324+00:00,0,170,1,,,4,,192,4.2,0,11,170,0,0,1,1,96,8,24.8,4.2,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,2,,128,7.2,3,2,122,0,0,1,1,66,8,24.8,4.2,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P10,ydsge81s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.33.196.195,2016-08-22 22:30:33.853887+00:00,0,124,1,,,1,,130,6.2,2,3,124,0,0,1,1,66,8,24.8,4.2,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,1,,126,5.1,2,9,120,1,0,0,2,64,11,23.4,3.1,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P9,mjdnctyz,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.168.218.13,2016-08-24 19:25:33.904216+00:00,0,167,1,,,4,,189,4.8,1,10,167,1,0,0,2,94,9,24.2,3.8,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,4,,131,6.1,3,5,125,1,0,0,2,64,11,23.4,3.1,11,1,2,3,1,8,11,6,6,1,9,3,2,10,3,5,12,115,116,117,118,119,120,121,122,123,124,125,126,8.1,4.0,12.0,3.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,9ztf0gck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-24 19:26:18.989753+00:00,0,165,1,,,2,,187,7.4,5,2,165,0,1,0,3,95,13,22.6,2.4,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,1,,181,9.2,5,1,159,0,0,1,1,96,8,24.8,4.2,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P5,aqz8kpeg,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.144.135,2016-08-24 19:22:26.031067+00:00,0,163,1,,,1,,185,5.4,3,8,163,0,1,0,3,95,13,22.6,2.4,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,92slnsbb,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-24 19:22:48.197065+00:00,0,164,1,,,2,,186,6.8,3,4,164,1,0,0,2,94,9,24.2,3.8,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P11,jklv5j48,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-24 19:23:41.215015+00:00,0,169,1,,,4,,191,2.4,0,12,169,0,1,0,3,95,13,22.6,2.4,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P3,qorbl9h6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-24 19:23:00.624743+00:00,0,161,1,,,1,,183,5.8,2,7,161,1,0,0,2,94,9,24.2,3.8,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P10,cur8pcqa,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.7.190.70,2016-08-24 19:24:49.518930+00:00,0,168,1,,,2,,190,6.2,2,6,168,0,0,1,1,96,8,24.8,4.2,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P4,1ws6fjdv,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-24 19:23:23.546293+00:00,0,162,1,,,3,,184,7.4,5,2,162,0,1,0,3,95,13,22.6,2.4,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,b3i274az,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-24 19:24:48.791579+00:00,0,166,1,,,3,,188,5.2,1,9,166,0,0,1,1,96,8,24.8,4.2,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,3,,182,6.8,3,4,160,1,0,0,2,94,9,24.2,3.8,16,1,2,3,1,1,4,7,2,8,4,2,9,10,6,12,11,159,160,161,162,163,164,165,166,167,168,169,170,9.2,2.4,12.0,7.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,1,,138,7.1,5,3,120,1,0,0,2,70,14,22.4,2.1,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,1,,193,7.4,5,2,159,0,0,1,2,102,13,22.6,2.4,17,2,1,3,2,2,3,9,5,12,1,5,11,9,4,5,8,159,160,161,162,163,164,165,166,167,168,169,170,8.2,3.0,15.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P9,frno2noq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-22 22:30:18.753979+00:00,0,123,1,,,2,,153,4.3,4,11,123,0,1,0,3,77,19,20.2,0.3,13,3,2,3,1,12,10,7,7,1,5,3,2,11,3,5,7,115,116,117,118,119,120,121,122,123,124,125,126,7.4,4.1,9.0,1,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,4,,139,7.2,3,1,121,0,0,1,1,72,8,24.8,4.2,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,7s3nsihj,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:40.454912+00:00,0,116,1,,,3,,134,5.1,3,8,116,1,0,0,2,70,14,22.4,2.1,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,3,,194,7.2,2,3,160,1,0,0,1,100,5,25.8,5.2,17,2,1,3,2,2,3,9,5,12,1,5,11,9,4,5,8,159,160,161,162,163,164,165,166,167,168,169,170,8.2,3.0,15.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P7,9ztf0gck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-24 19:26:18.989753+00:00,0,165,1,,,2,,199,6.0,5,5,165,0,1,0,3,101,17,21.0,1,17,2,1,3,2,2,3,9,5,12,1,5,11,9,4,5,8,159,160,161,162,163,164,165,166,167,168,169,170,8.2,3.0,15.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P9,mjdnctyz,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.168.218.13,2016-08-24 19:25:33.904216+00:00,0,167,1,,,4,,201,5.2,0,9,167,1,0,0,1,100,5,25.8,5.2,17,2,1,3,2,2,3,9,5,12,1,5,11,9,4,5,8,159,160,161,162,163,164,165,166,167,168,169,170,8.2,3.0,15.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P4,1ws6fjdv,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-24 19:23:23.546293+00:00,0,162,1,,,3,,196,6.0,5,5,162,0,1,0,3,101,17,21.0,1,17,2,1,3,2,2,3,9,5,12,1,5,11,9,4,5,8,159,160,161,162,163,164,165,166,167,168,169,170,8.2,3.0,15.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,4,,143,4.1,2,12,125,1,0,0,2,70,14,22.4,2.1,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,ut05vfix,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-22 22:28:31.035820+00:00,0,115,1,,,3,,133,4.2,0,11,115,0,0,1,1,72,8,24.8,4.2,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,3,,144,5.1,3,8,126,0,1,0,2,71,14,22.4,2.1,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P8,3w4yh997,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.217.57,2016-08-09 22:06:06.530302+00:00,0,42,1,,,1,,56,8.1,5,1,42,1,0,0,1,28,11,23.4,3.1,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P4,gjn6gq0v,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-09 22:05:30.571238+00:00,0,38,1,,,3,,52,3.1,0,12,38,1,0,0,1,28,11,23.4,3.1,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P3,nlbztv8j,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-09 22:06:01.585342+00:00,0,37,1,,,4,,51,5.4,3,7,37,0,1,0,2,29,13,22.6,2.4,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P6,xz57rkvf,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.81.228.101,2016-08-09 22:04:25.655661+00:00,0,40,1,,,4,,54,8.1,5,1,40,1,0,0,1,28,11,23.4,3.1,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P2,pcf7gm29,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.186.213.164,2016-08-09 22:10:35.221718+00:00,0,36,1,,,3,,50,3.4,1,11,36,0,1,0,2,29,13,22.6,2.4,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P12,aavgcaym,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-09 22:04:48.957997+00:00,0,46,1,,,1,,60,7.4,5,3,46,0,1,0,2,29,13,22.6,2.4,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P1,39l6xjub,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.61.152.141,2016-08-09 22:06:54.257638+00:00,0,35,1,,,4,,49,6.7,5,4,35,0,0,1,3,30,15,21.8,1.7,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P9,6rza2p22,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-09 22:05:46.014145+00:00,0,43,1,,,3,,57,4.7,3,8,43,0,0,1,3,30,15,21.8,1.7,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P5,ui2o6507,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.5.200.32,2016-08-09 22:04:59.226294+00:00,0,39,1,,,2,,53,6.4,4,6,39,0,1,0,2,29,13,22.6,2.4,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P10,0rblqk8z,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-09 22:05:09.983129+00:00,0,44,1,,,1,,58,6.7,5,4,44,0,0,1,3,30,15,21.8,1.7,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P11,52oux9ov,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.193.29,2016-08-09 22:04:58.893949+00:00,0,45,1,,,2,,59,4.1,1,9,45,1,0,0,1,28,11,23.4,3.1,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P7,6ka3vdrx,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.158.172.100,2016-08-09 22:06:15.709595+00:00,0,41,1,,,2,,55,3.7,2,10,41,0,0,1,3,30,15,21.8,1.7,5,5,1,2,3,4,11,7,12,6,1,10,1,8,4,9,3,35,36,37,38,39,40,41,42,43,44,45,46,8.1,3.1,9.0,5.0,zt62io3i,,,200.00000,,,,,5000.00,,1,
P5,doui53it,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.201.32,2016-08-22 22:29:19.633131+00:00,0,119,1,,,2,,137,6.1,4,5,119,1,0,0,2,70,14,22.4,2.1,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P4,3k9j4xgn,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.138.145.240,2016-08-22 22:29:08.183207+00:00,0,118,1,,,4,,136,6.1,4,5,118,0,1,0,2,71,14,22.4,2.1,12,2,2,2,1,11,8,5,5,5,3,1,4,8,1,12,8,115,116,117,118,119,120,121,122,123,124,125,126,7.2,4.1,12.0,6.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
